VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
480,BACARDI USA INC,4319,Bacardi Limon Traveler,7.29,9.99,750.0,2.0,14.579999923706055,41.0,409.5899906158447,309.6899929046631,32.31000059843063,89286.26965904236,395.0099906921387,96.44034271887746,20.5,28.09259209596292
516,BANFI PRODUCTS CORP,37921,C Y Toro Carmenere Terrunyo,14.47,31.99,750.0,1.0,14.470000267028809,8.0,175.92000007629395,131.93999862670898,0.8900000005960464,8510.41000366211,161.44999980926514,91.77467015646124,8.0,12.157567161705133
4425,MARTIGNETTI COMPANIES,40566,Pascual Toso Cab Svgn Argn,7.23,12.99,750.0,2.0,14.460000038146973,28.0,293.7199935913086,209.79999542236328,3.1099999994039536,144929.24016594887,279.2599935531616,95.07694390792236,14.0,20.312585948578487
17035,PERNOD RICARD USA,15954,Jacobs Crk Moscato Rose,7.23,14.99,750.0,2.0,14.460000038146973,6.0,89.93999862670898,74.94999885559082,0.6599999964237213,123780.22020339966,75.47999858856201,83.92261478881893,3.0,6.219916901067633
653,STATE WINE & SPIRITS,8060,Salers Apertif Gentiane,14.28,21.99,750.0,1.0,14.279999732971191,1.0,21.989999771118164,21.989999771118164,0.10999999940395355,8014.9800016880035,7.710000038146973,35.061392080018784,1.0,1.5399159791540682
1650,Circa Wines,23442,Sule Susumaniello IGP,14.28,20.99,750.0,1.0,14.279999732971191,1.0,20.989999771118164,20.989999771118164,0.10999999940395355,211.97000187262893,6.710000038146973,31.96760415109582,1.0,1.469887966640098
10754,PERFECTA WINES,16531,Pazo de Galegos Albarino,14.09,20.99,750.0,1.0,14.09000015258789,11.0,230.8899974822998,209.89999771118164,1.209999993443489,28720.519941329956,216.7999973297119,93.89752682826027,11.0,16.386798792184013
4425,MARTIGNETTI COMPANIES,6450,Sebastiani Merlot Sonoma,13.6,19.99,750.0,1.0,13.600000381469727,1.0,19.989999771118164,19.989999771118164,0.10999999940395355,144929.24016594887,6.3899993896484375,31.965980304215908,1.0,1.4698528831186608
7749,R.P.IMPORTS INC,20442,Vigna Magana Dignus,13.51,19.99,750.0,1.0,13.510000228881836,18.0,359.8199977874756,279.8599967956543,1.989999994635582,91.49999899789691,346.30999755859375,96.24534480797217,18.0,26.633604122244808
90037,THE PIERPONT GROUP LLC,16880,Chilcas Pinot Noir,13.51,19.99,750.0,1.0,13.510000228881836,1.0,19.989999771118164,19.989999771118164,0.10999999940395355,27.980000108480453,6.479999542236328,32.416206185248306,1.0,1.4796446656146838
9552,M S WALKER INC,24559,Dom Janasse Terre d'Argile,13.42,19.99,750.0,1.0,13.420000076293945,51.0,1019.489990234375,879.5599899291992,5.619999974966049,55551.819732666016,1006.069990158081,98.68365553317412,51.0,75.9679571116602
1128,BROWN-FORMAN CORP,3063,Chambord Vodka,13.13,24.99,750.0,1.0,13.130000114440918,2.0,35.97999954223633,35.97999954223633,1.5800000429153442,68601.68014144897,22.84999942779541,63.5075033866306,2.0,2.7402893548084615
6785,PALM BAY INTERNATIONAL INC,20050,Occhio A Vento Vermentino,2.62,7.99,750.0,5.0,13.100000381469727,17.0,67.83000111579895,11.97000002861023,1.9100000113248825,13605.41001367569,54.730000734329224,80.68701140207047,3.4,5.177862529816881
4425,MARTIGNETTI COMPANIES,21159,Nyers Vyds Sage Canyon Red,13.1,27.99,750.0,1.0,13.100000381469727,7.0,132.93000030517578,94.94999885559082,0.7800000011920929,144929.24016594887,119.82999992370605,90.14518893297583,7.0,10.147327972082241
2000,SOUTHERN WINE & SPIRITS NE,11236,Willamette Pnt Gris Valley,13.01,18.99,750.0,1.0,13.010000228881836,0.0,0.0,0.0,0.0,19016.589984714985,-13.010000228881836,,0.0,0.0
3252,E & J GALLO WINERY,7316,New Amsterdam Red Berry Vdka,12.02,15.99,1750.0,1.0,12.020000457763672,4.0,63.959999084472656,63.959999084472656,7.360000133514404,61966.90998840332,51.939998626708984,81.20700339302893,4.0,5.3211311687730545
90047,CRUSH WINES,14157,Solar de Randez Crianza,11.76,17.99,750.0,1.0,11.760000228881836,1.0,17.989999771118164,17.989999771118164,0.10999999940395355,1457.7299935817719,6.229999542236328,34.6303480905998,1.0,1.5297618555258046
12546,JIM BEAM BRANDS COMPANY,788,Skinnygirl Cucumber Vodka,11.19,14.99,750.0,1.0,11.1899995803833,52.0,779.4800109863281,209.8599967956543,40.96999979019165,123880.96989059448,768.2900114059448,98.5644276411625,52.0,69.65862736516992
480,BACARDI USA INC,6916,St Germain Liqueur,11.1,14.99,200.0,1.0,11.100000381469727,25.0,374.7499942779541,314.78999519348145,5.249999836087227,89286.26965904236,363.6499938964844,97.03802520321406,25.0,33.76125958550051
653,STATE WINE & SPIRITS,17759,Joseph Mellot Reuilly Svgn B,11.03,15.99,750.0,1.0,11.029999732971191,1.0,15.989999771118164,15.989999771118164,0.10999999940395355,8014.9800016880035,4.960000038146973,31.019387799529184,1.0,1.4496826979351956
90047,CRUSH WINES,18394,Ravines Gewurztraminer,10.96,16.99,750.0,1.0,10.960000038146973,1.0,16.989999771118164,16.989999771118164,0.10999999940395355,1457.7299935817719,6.029999732971191,35.491464474424404,1.0,1.5501824554729375
12546,JIM BEAM BRANDS COMPANY,3406,Skinnygirl Tangerine Vodka,10.78,14.99,750.0,1.0,10.779999732971191,158.0,2368.420000076294,1034.3099842071533,124.50000149011612,123880.96989059448,2357.6400003433228,99.5448442534422,158.0,219.70501472577573
1587,VINEYARD BRANDS INC,26760,Maal Biutifil Malbec,10.66,15.99,750.0,1.0,10.65999984741211,0.0,0.0,0.0,0.0,6070.0899666547775,-10.65999984741211,,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,12253,Cecchi Natio Organic Chianti,5.22,14.99,750.0,2.0,10.4399995803833,92.0,735.0799808502197,431.45998764038086,10.199999958276749,68054.7001876831,724.6399812698364,98.57974644224319,46.0,70.40996268155324
9552,M S WALKER INC,24820,Ch Bourbon La Chapelle Medoc,10.13,14.99,750.0,1.0,10.130000114440918,0.0,0.0,0.0,0.0,55551.819732666016,-10.130000114440918,,0.0,0.0
9552,M S WALKER INC,25112,Voss Svgn Blanc Napa Vly,10.06,14.99,750.0,1.0,10.0600004196167,1.0,14.989999771118164,14.989999771118164,0.10999999940395355,55551.819732666016,4.929999351501465,32.88858857089706,1.0,1.4900595572429713
2000,SOUTHERN WINE & SPIRITS NE,22226,Geyser Peak Pnt Nr,9.99,15.99,750.0,1.0,9.989999771118164,4.0,71.95999908447266,71.95999908447266,0.4399999976158142,19016.589984714985,61.96999931335449,86.11728752332101,4.0,7.203203276592097
4425,MARTIGNETTI COMPANIES,20222,Nantucket Vyd Chard,9.99,14.99,750.0,1.0,9.989999771118164,1.0,14.989999771118164,14.989999771118164,0.10999999940395355,144929.24016594887,5.0,33.35557088955866,1.0,1.5005005119675152
12546,JIM BEAM BRANDS COMPANY,3333,Pinnacle Atomic Hots,9.77,12.99,750.0,1.0,9.770000457763672,1.0,12.989999771118164,12.989999771118164,0.7900000214576721,123880.96989059448,3.219999313354492,24.78829384211235,1.0,1.3295802622809234
653,STATE WINE & SPIRITS,38966,Henri Bourgeois Svgn Blanc,9.73,14.99,750.0,1.0,9.729999542236328,1.0,14.989999771118164,14.989999771118164,0.10999999940395355,8014.9800016880035,5.260000228881836,35.09006210271257,1.0,1.5405961435094668
5612,MILTONS DISTRIBUTING CO,23568,Criterion Rioja,9.72,14.49,750.0,1.0,9.720000267028809,0.0,0.0,0.0,0.0,9.4599998164922,-9.720000267028809,,0.0,0.0
7153,PINE STATE TRADING CO,5654,Merry Irish Cream Liqueur,9.52,11.99,750.0,1.0,9.520000457763672,3.0,35.96999931335449,35.96999931335449,2.3700000643730164,15884.819953918457,26.44999885559082,73.53349836114896,3.0,3.778361090730887
9165,ULTRA BEVERAGE COMPANY LLP,9191,Mojoshot Blue Lagoon RTD,0.73,0.99,50.0,13.0,9.490000247955322,320.0,316.8000011444092,164.34000158309937,16.439999967813492,68054.7001876831,307.31000089645386,97.00441912447171,24.615384615384617,33.382507151426644
1650,Circa Wines,23484,Ranch 32 Chard,9.45,13.99,750.0,1.0,9.449999809265137,1.0,13.989999771118164,13.989999771118164,0.10999999940395355,211.97000187262893,4.539999961853027,32.45175150914362,1.0,1.4804232860832272
3960,DIAGEO NORTH AMERICA INC,4397,Capt Morgan Parrot Bay Mango,9.44,11.99,750.0,1.0,9.4399995803833,0.0,0.0,0.0,0.0,257032.06952285767,-9.4399995803833,,0.0,0.0
9552,M S WALKER INC,19526,Rhone Roger Sabon 13 CDR Rou,9.39,13.99,750.0,1.0,9.390000343322754,103.0,1440.969976425171,1217.1299800872803,11.339999929070473,55551.819732666016,1431.5799760818481,99.34835558707351,103.0,153.45792585085977
9165,ULTRA BEVERAGE COMPANY LLP,14347,De Martino Cab Svgn Estate,9.14,13.99,750.0,1.0,9.140000343322754,1.0,13.989999771118164,13.989999771118164,0.10999999940395355,68054.7001876831,4.84999942779541,34.66761620545594,1.0,1.5306344907676712
9165,ULTRA BEVERAGE COMPANY LLP,11209,Pezzi King Svgn Bl Dry Creek,8.78,12.99,750.0,1.0,8.779999732971191,171.0,2221.2899780273438,1571.7899723052979,18.919999957084656,68054.7001876831,2212.5099782943726,99.60473419410245,171.0,252.99431043099239
660,SAZERAC NORTH AMERICA INC.,8563,Chi Chi's Chocolate Malt RTD,8.72,10.99,1750.0,1.0,8.720000267028809,42.0,461.5799903869629,395.6399917602539,77.2200014591217,17932.330037117004,452.8599901199341,98.11083659416899,42.0,52.933483515160304
4692,KOBRAND CORPORATION,20420,Vigne A Porrona Rosso,8.66,12.99,750.0,1.0,8.65999984741211,21.0,272.7899971008301,194.84999656677246,2.3299999833106995,9139.379997327924,264.12999725341797,96.82539684759365,21.0,31.500000220248115
3960,DIAGEO NORTH AMERICA INC,819,Scoresby Scotch,8.56,11.99,1000.0,1.0,8.5600004196167,1.0,11.989999771118164,11.989999771118164,1.0499999523162842,257032.06952285767,3.429999351501465,28.60716778130172,1.0,1.400700839177652
10754,PERFECTA WINES,35290,Vampire Transylvania Merlot,4.27,11.99,750.0,2.0,8.539999961853027,35.0,227.14999771118164,77.87999725341797,3.9100000262260437,28720.519941329956,218.6099977493286,96.24036977860263,17.5,26.598360506537304
653,STATE WINE & SPIRITS,24438,Quara Malbec,8.1,11.99,750.0,1.0,8.100000381469727,1.0,11.989999771118164,11.989999771118164,0.10999999940395355,8014.9800016880035,3.8899993896484375,32.443698614730366,1.0,1.480246815610965
12546,JIM BEAM BRANDS COMPANY,122,DeKuyper Mixed Berry Medley,7.96,10.99,750.0,1.0,7.960000038146973,23.0,252.76999473571777,230.78999519348145,18.150000512599945,123880.96989059448,244.8099946975708,96.85089203468571,23.0,31.755024312105494
516,BANFI PRODUCTS CORP,18807,C Y Toro Diablo Red,7.94,11.99,750.0,1.0,7.940000057220459,1.0,11.989999771118164,11.989999771118164,0.10999999940395355,8510.41000366211,4.049999713897705,33.77814671567763,1.0,1.5100755270416812
6213,MHW LTD,4703,Blue Chair Bay Coconut Rum,0.77,0.99,50.0,10.0,7.699999809265137,2745.0,2717.550008058548,1270.1700122356415,141.26999923959374,9621.58002614975,2709.850008249283,99.71665655511649,274.5,352.9285812174458
480,BACARDI USA INC,4357,Bacardi Oakheart Spiced Trav,7.46,9.99,750.0,1.0,7.460000038146973,40.0,399.59999084472656,369.62999153137207,31.580000698566437,89286.26965904236,392.1399908065796,98.13313308081489,40.0,53.565682144954145
4692,KOBRAND CORPORATION,40583,M Chiarlo Gavi Wh,7.33,10.99,750.0,1.0,7.329999923706055,110.0,1208.8999843597412,802.269983291626,12.199999913573265,9139.379997327924,1201.5699844360352,99.39366365964607,110.0,164.92496547646897
3960,DIAGEO NORTH AMERICA INC,6129,The Club Mudslide,1.45,1.99,200.0,5.0,7.25,42.0,83.57999873161316,33.830000162124634,8.819999799132347,257032.06952285767,76.32999873161316,91.3256758674037,8.4,11.528275687119056
7245,PROXIMO SPIRITS INC.,3096,Three Olives Loopy Vodka,0.72,0.99,50.0,10.0,7.199999809265137,19.0,18.809999704360962,5.940000057220459,0.9799999818205833,38994.7800655365,11.609999895095825,61.722488450673026,1.9,2.6125000281466386
8352,LUXCO INC,1007,12 Days of Pearls Gift Set,7.19,9.99,50.0,1.0,7.190000057220459,31.0,309.6899929046631,249.7499942779541,1.5600000135600567,10261.599949359894,302.4999928474426,97.67832341310626,31.0,43.07232134075731
1590,DIAGEO CHATEAU ESTATE WINES,16330,Cherry On Top Sweet White,7.14,12.99,750.0,1.0,7.139999866485596,5.0,64.94999885559082,64.94999885559082,0.5499999970197678,7259.750034332275,57.809998989105225,89.00692841833515,5.0,9.096638665283349
12546,JIM BEAM BRANDS COMPANY,5250,DeKuyper Buttershots Trav,7.14,9.99,750.0,1.0,7.139999866485596,16.0,175.83999633789062,175.83999633789062,12.640000343322754,123880.96989059448,168.69999647140503,95.93949043722367,16.0,24.627450928012614
3924,HEAVEN HILL DISTILLERIES,5224,Basilica Amaretto,7.08,9.49,750.0,1.0,7.079999923706055,5.0,47.44999885559082,47.44999885559082,3.9500001072883606,14069.870025634766,40.369998931884766,85.07903035940359,5.0,6.701977311710609
2000,SOUTHERN WINE & SPIRITS NE,24479,ZIPZ Pnt Grigio,1.15,1.79,187.0,6.0,6.900000095367432,6.0,10.739999771118164,1.7899999618530273,0.17000000178813934,19016.589984714985,3.8399996757507324,35.75418768701651,1.0,1.556521684445897
90017,THE IMPORTED GRAPE LLC,24200,Pacifico Sur Rsv Malbec,6.89,9.99,750.0,1.0,6.889999866485596,1.0,9.989999771118164,9.989999771118164,0.10999999940395355,80.02999968826771,3.0999999046325684,31.031030787356972,1.0,1.4499274259367723
9815,WINE GROUP INC,13875,Concannon Selct Petite Sirah,6.84,9.99,750.0,1.0,6.840000152587891,0.0,0.0,0.0,0.0,27100.410036087036,-6.840000152587891,,0.0,0.0
7153,PINE STATE TRADING CO,26508,Ch Maycott Red,6.81,10.49,750.0,1.0,6.809999942779541,1.0,10.489999771118164,10.489999771118164,0.10999999940395355,15884.819953918457,3.679999828338623,35.08102868096021,1.0,1.5403817708163754
4425,MARTIGNETTI COMPANIES,18458,Tussock Jumper Chard,6.8,9.99,750.0,1.0,6.800000190734863,1.0,9.989999771118164,9.989999771118164,0.10999999940395355,144929.24016594887,3.189999580383301,31.93192846316001,1.0,1.469117572192092
7153,PINE STATE TRADING CO,41231,Mad Dogs & Englishmen Jumil,6.53,9.99,750.0,1.0,6.53000020980835,20.0,279.7999954223633,251.81999588012695,2.199999988079071,15884.819953918457,273.26999521255493,97.66619002264414,20.0,42.848389959021944
8004,SAZERAC CO INC,552,Tijuana White Tequilla,6.42,8.99,1000.0,1.0,6.420000076293945,1.0,8.989999771118164,8.989999771118164,1.0499999523162842,50293.61984348297,2.5699996948242188,28.587316576811943,1.0,1.4003114741873641
4425,MARTIGNETTI COMPANIES,16688,Ch Lestiac Cotes de Bordeaux,6.16,9.49,750.0,1.0,6.159999847412109,1.0,9.489999771118164,9.489999771118164,0.10999999940395355,144929.24016594887,3.3299999237060547,35.089568008637535,1.0,1.5405844165897224
7153,PINE STATE TRADING CO,14360,Redtree Moscato,5.8,8.99,750.0,1.0,5.800000190734863,1.0,8.989999771118164,8.989999771118164,0.10999999940395355,15884.819953918457,3.189999580383301,35.483867203553146,1.0,1.5499999095653696
12546,JIM BEAM BRANDS COMPANY,4295,Ronrico Silver Rum,5.75,7.99,750.0,1.0,5.75,1.0,7.989999771118164,7.989999771118164,0.7900000214576721,123880.96989059448,2.239999771118164,28.03504174324509,1.0,1.3895651775857676
9552,M S WALKER INC,8151,St Elder Elderflower Liqueur,0.71,0.99,50.0,8.0,5.679999828338623,415.0,410.85000133514404,217.8000020980835,21.25999990850687,55551.819732666016,405.1700015068054,98.61750035052202,51.875,72.33274889997946
9165,ULTRA BEVERAGE COMPANY LLP,22619,Promesses de France CdRhone,5.51,7.99,750.0,1.0,5.510000228881836,9.0,71.90999794006348,47.939998626708984,1.0,68054.7001876831,66.39999771118164,92.33764373978374,9.0,13.050815780938077
12546,JIM BEAM BRANDS COMPANY,6066,Sauza Sparkling Margarita,5.38,6.99,750.0,1.0,5.380000114440918,24.0,167.75999450683594,146.78999519348145,18.93000054359436,123880.96989059448,162.37999439239502,96.7930374996396,24.0,31.18215444950215
4425,MARTIGNETTI COMPANIES,16425,Kirkland Signature Supr Brdx,5.36,7.99,750.0,1.0,5.360000133514404,1.0,7.989999771118164,7.989999771118164,0.10999999940395355,144929.24016594887,2.6299996376037598,32.916141588771325,1.0,1.49067156195747
5612,MILTONS DISTRIBUTING CO,17444,D'Aquino Asti,5.22,7.99,750.0,1.0,5.21999979019165,0.0,0.0,0.0,0.0,9.4599998164922,-5.21999979019165,,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21691,Tracia Syrah,5.17,7.49,750.0,1.0,5.170000076293945,6.0,44.939998626708984,37.44999885559082,0.6599999964237213,68054.7001876831,39.76999855041504,88.49577161931357,6.0,8.69245608578863
12546,JIM BEAM BRANDS COMPANY,6064,Sauza Sprklg Wild Berry Marg,4.99,6.99,750.0,1.0,4.989999771118164,4.0,27.959999084472656,27.959999084472656,3.1600000858306885,123880.96989059448,22.969999313354492,82.15307605682534,4.0,5.603206486361692
9552,M S WALKER INC,726,Allen's Blue Curacao Liqueur,4.79,5.99,1000.0,1.0,4.789999961853027,1.0,5.989999771118164,5.989999771118164,1.0499999523162842,55551.819732666016,1.1999998092651367,20.0333865629035,1.0,1.2505218828437972
3960,DIAGEO NORTH AMERICA INC,7902,Piehole Apple Pie,0.72,0.99,50.0,6.0,4.320000171661377,158.0,156.42000031471252,55.44000053405762,8.179999969899654,257032.06952285767,152.10000014305115,97.23820472895432,26.333333333333332,36.20833196739361
5612,MILTONS DISTRIBUTING CO,17675,Albero Sparkling Wh Organic,4.14,6.29,750.0,1.0,4.139999866485596,1.0,5.789999961853027,5.789999961853027,0.10999999940395355,9.4599998164922,1.6500000953674316,28.497411161283786,1.0,1.3985507605264973
516,BANFI PRODUCTS CORP,17172,Riunite Sweet White,4.1,5.99,750.0,1.0,4.099999904632568,27.0,161.72999382019043,131.7799949645996,2.9799999743700027,8510.41000366211,157.62999391555786,97.46491061565803,27.0,39.44634087367967
9815,WINE GROUP INC,26950,Firefly Ridge Chard,3.99,5.79,750.0,1.0,3.990000009536743,1.0,5.789999961853027,5.789999961853027,0.10999999940395355,27100.410036087036,1.7999999523162842,31.08808228282291,1.0,1.4511278065197981
9165,ULTRA BEVERAGE COMPANY LLP,18073,Debauchery Pnt Nr,3.94,13.99,750.0,1.0,3.940000057220459,2.0,11.579999923706055,11.579999923706055,0.2199999988079071,68054.7001876831,7.639999866485596,65.97581966166798,2.0,2.939086232368069
8673,STE MICHELLE WINE ESTATES,13344,Columbia Crest Two Vines Rsl,3.57,5.29,1500.0,1.0,3.569999933242798,1.0,5.289999961853027,5.289999961853027,0.2199999988079071,15919.699905395508,1.7200000286102295,32.51417846906246,1.0,1.4817927341101862
4425,MARTIGNETTI COMPANIES,27934,Terruzzi & Puthod Vernaccia,3.37,4.99,750.0,1.0,3.369999885559082,1.0,4.989999771118164,4.989999771118164,0.10999999940395355,144929.24016594887,1.619999885559082,32.46492905541899,1.0,1.4807121485377512
6785,PALM BAY INTERNATIONAL INC,22161,Santa Rita Organic Svgn Bl,3.35,4.99,750.0,1.0,3.3499999046325684,1.0,9.989999771118164,9.989999771118164,0.10999999940395355,13605.41001367569,6.639999866485596,66.46646665280545,1.0,2.982089568809668
90024,VINILANDIA USA,46135,Aresti Pnt Nr Curico Vly,3.28,10.99,750.0,1.0,3.2799999713897705,19.0,94.80999755859375,59.87999725341797,2.1199999898672104,2802.6399850845337,91.52999758720398,96.54044926078319,19.0,28.905487312678773
3960,DIAGEO NORTH AMERICA INC,8729,Smirnoff Light Strawberry,0.74,0.99,50.0,4.0,2.9600000381469727,6.0,5.940000057220459,2.9700000286102295,0.3099999949336052,257032.06952285767,2.9800000190734863,50.16835000617721,1.5,2.006756750225934
3960,DIAGEO NORTH AMERICA INC,2626,Crown Royal Apple,1.42,1.99,50.0,2.0,2.8399999141693115,14.0,27.859999179840088,5.9700000286102295,0.7299999967217445,257032.06952285767,25.019999265670776,89.80617373375811,7.0,9.80985916261516
9815,WINE GROUP INC,8527,Concannon Glen Ellen Wh Zin,1.32,4.99,750.0,2.0,2.640000104904175,5.0,15.949999570846558,10.959999799728394,0.5499999970197678,27100.410036087036,13.309999465942383,83.44827475901897,2.5,6.041666264034297
8004,SAZERAC CO INC,5683,Dr McGillicuddy's Apple Pie,0.39,0.49,50.0,6.0,2.3399999141693115,134.0,65.65999937057495,1.4700000286102295,7.040000170469284,50293.61984348297,63.31999945640564,96.4361865114212,22.333333333333332,28.05982982007242
